# Temp_mean_R,Temp_mean_S, mass_mean, normalized_mass_mean, masslossrate_mean, normlized_masslossrate_mean, reacr_mean
3.800000000000000000e+01, 3.879711111111110711e+01, 9.685001111111112948e+00, 9.986860631608569516e-01, -7.033333333328783965e-03, -7.252546382779206892e-04, 6.043788652315695842e-05
3.833330000000000126e+01, 3.913085555555555572e+01, 9.684416666666667339e+00, 9.986257971356223839e-01, -7.080000000019737172e-03, -7.300667543637888012e-04, 6.083889619695748152e-05
3.866669999999999874e+01, 3.947074444444444197e+01, 9.683821111111109659e+00, 9.985643853684630367e-01, -7.080000000009079031e-03, -7.300667543626897455e-04, 6.083889619690197037e-05
3.900000000000000000e+01, 3.980480000000000018e+01, 9.683236666666665826e+00, 9.985041193432285800e-01, -7.006666666651284459e-03, -7.225048576577386720e-04, 6.020873813816773890e-05
3.933330000000000126e+01, 4.013608888888889226e+01, 9.682653333333334444e+00, 9.984439678921867012e-01, -7.026666666664738159e-03, -7.245671931234247670e-04, 6.038059942697904248e-05
3.966669999999999874e+01, 4.047048888888888740e+01, 9.682065555555555036e+00, 9.983833581443746219e-01, -7.106666666675920396e-03, -7.328165349817728153e-04, 6.106804458183567874e-05
4.000000000000000000e+01, 4.080915555555556296e+01, 9.681468888888888458e+00, 9.983218318030230298e-01, -7.239999999988810941e-03, -7.465654380749897276e-04, 6.221378650622666484e-05
4.033330000000000126e+01, 4.114002222222222827e+01, 9.680858888888890235e+00, 9.982589305713621686e-01, -7.380000000008379857e-03, -7.610017863270987851e-04, 6.341681552723965609e-05
4.066669999999999874e+01, 4.147442222222221631e+01, 9.680238888888887061e+00, 9.981949981719685505e-01, -7.566666666665611274e-03, -7.802502506595806759e-04, 6.502085422166459239e-05
4.100000000000000000e+01, 4.180973333333333386e+01, 9.679597777777779299e+00, 9.981288888629188394e-01, -7.873333333318299765e-03, -8.118727277773866904e-04, 6.765606064812468290e-05
4.133330000000000126e+01, 4.214327777777777584e+01, 9.678926666666667344e+00, 9.980596860506723011e-01, -8.106666666666484389e-03, -8.359333081957366933e-04, 6.966110901629463115e-05
4.166669999999999874e+01, 4.247436666666666838e+01, 9.678246666666668219e+00, 9.979895666448862501e-01, -8.206666666669804044e-03, -8.462449855175727250e-04, 7.052041545979603754e-05
4.200000000000000000e+01, 4.280603333333333183e+01, 9.677558888888889044e+00, 9.979186452197527091e-01, -8.413333333340489162e-03, -8.675557853157407108e-04, 7.229631544297676626e-05
4.233330000000000126e+01, 4.314376666666666438e+01, 9.676844444444444804e+00, 9.978449740140002966e-01, -8.653333333342061451e-03, -8.923038108874876886e-04, 7.435865090726911930e-05
4.266669999999999874e+01, 4.347011111111111603e+01, 9.676116666666665367e+00, 9.977699279179381708e-01, -8.706666666665086041e-03, -8.978033721245546640e-04, 7.481694767702551374e-05
4.300000000000000000e+01, 4.380327777777777953e+01, 9.675393333333333956e+00, 9.976953401186462456e-01, -8.793333333329655943e-03, -9.067401591362996872e-04, 7.556167992800455480e-05
4.333330000000000126e+01, 4.413596666666666124e+01, 9.674651111111110424e+00, 9.976188045580821617e-01, -9.186666666668230619e-03, -9.472994232680486196e-04, 7.894161860566573097e-05
4.366669999999999874e+01, 4.446555555555555372e+01, 9.673862222222222584e+00, 9.975374568814349141e-01, -9.466666666654077744e-03, -9.761721197667716727e-04, 8.134767664724762426e-05
4.400000000000000000e+01, 4.479211111111110455e+01, 9.673073333333334745e+00, 9.974561092047876665e-01, -9.513333333334372810e-03, -9.809842358515406206e-04, 8.174868632099263621e-05
4.433330000000000126e+01, 4.512219999999999942e+01, 9.672276666666666856e+00, 9.973739595087929288e-01, -9.593333333334896906e-03, -9.892335777087896131e-04, 8.243613147573825017e-05
4.466669999999999874e+01, 4.545557777777777630e+01, 9.671474444444445595e+00, 9.972912369418361900e-01, -9.840000000000515001e-03, -1.014669048435032622e-03, 8.455575403626403030e-05
4.500000000000000000e+01, 4.578554444444444016e+01, 9.670636666666666770e+00, 9.972048480007204008e-01, -1.019333333334415670e-02, -1.051103641638706640e-03, 8.759197013658015507e-05
4.533330000000000126e+01, 4.611806666666667098e+01, 9.669775555555554902e+00, 9.971160530015630297e-01, -1.028666666667277241e-02, -1.060727873804947693e-03, 8.839398948373711207e-05
4.566669999999999874e+01, 4.644783333333332820e+01, 9.668922222222221308e+00, 9.970280600217529265e-01, -1.022000000000033992e-02, -1.053853422256690545e-03, 8.782111852134732999e-05
4.600000000000000000e+01, 4.677060000000000173e+01, 9.668072222222221512e+00, 9.969404107645203350e-01, -1.027999999999806846e-02, -1.060040428649352716e-03, 8.833670238744817382e-05
4.633330000000000126e+01, 4.710155555555555651e+01, 9.667208888888888296e+00, 9.968513866169780302e-01, -1.049333333332214124e-02, -1.082038673600917676e-03, 9.016988946675130734e-05
