# Temp_mean_R,Temp_mean_S, mass_mean, normalized_mass_mean, masslossrate_mean, normlized_masslossrate_mean, reacr_mean
3.350000000000000000e+01, 3.474847499999999911e+01, 2.739379999999999704e+00, 9.991109911582372050e-01, -6.150000000033628567e-04, -2.243037693075352072e-04, 1.869198077558698046e-05
3.358330000000000126e+01, 3.483047499999999985e+01, 2.739329999999999821e+00, 9.990927550794318490e-01, -5.399999999982085797e-04, -1.969496510975689003e-04, 1.641247092482034375e-05
3.366669999999999874e+01, 3.491202499999999986e+01, 2.739290000000000003e+00, 9.990781662163875643e-01, -5.249999999987764454e-04, -1.914788274561587391e-04, 1.595656895470032310e-05
3.375000000000000000e+01, 3.499182500000000573e+01, 2.739242500000000025e+00, 9.990608419415224484e-01, -5.250000000014409807e-04, -1.914788274571305367e-04, 1.595656895475583426e-05
3.383330000000000126e+01, 3.507489999999999952e+01, 2.739202499999999763e+00, 9.990462530784780526e-01, -4.800000000004800427e-04, -1.750663565319282014e-04, 1.458886304434026115e-05
3.391669999999999874e+01, 3.515550000000000352e+01, 2.739162499999999945e+00, 9.990316642154337679e-01, -4.649999999957188379e-04, -1.695955328885744180e-04, 1.413296107405370705e-05
3.400000000000000000e+01, 3.523237500000000466e+01, 2.739125000000000476e+00, 9.990179871563299452e-01, -4.050000000006548362e-04, -1.477122383239055437e-04, 1.230935319362913560e-05
3.408330000000000126e+01, 3.531897500000000178e+01, 2.739094999999999835e+00, 9.990070455090465096e-01, -3.750000000017905677e-04, -1.367705910410851942e-04, 1.139754925344460545e-05
3.416669999999999874e+01, 3.539542499999999592e+01, 2.739062500000000178e+00, 9.989951920578230560e-01, -4.199999999974224352e-04, -1.531830619643439074e-04, 1.276525516369364510e-05
3.425000000000000000e+01, 3.547409999999999997e+01, 2.739025000000000265e+00, 9.989815149987191223e-01, -4.950000000025767122e-04, -1.805371801743101872e-04, 1.504476501451579296e-05
3.433330000000000126e+01, 3.556582500000000380e+01, 2.738979999999999748e+00, 9.989651025277940244e-01, -5.099999999993443112e-04, -1.860080038147485508e-04, 1.550066698458030245e-05
3.441669999999999874e+01, 3.563952499999999901e+01, 2.738940000000000374e+00, 9.989505136647499617e-01, -5.249999999961119101e-04, -1.914788274551869145e-04, 1.595656895458930080e-05
3.450000000000000000e+01, 3.572715000000000174e+01, 2.738892500000000396e+00, 9.989331893898848458e-01, -6.000000000012661872e-04, -2.188329456651532214e-04, 1.823607880541144866e-05
