# Temp_mean_R,Temp_mean_S, mass_mean, normalized_mass_mean, masslossrate_mean, normlized_masslossrate_mean, reacr_mean
3.508330000000000126e+01, 3.676925999999999561e+01, 1.984867999999999855e+00, 9.989189820313474355e-01, -1.920000000015242847e-04, -9.662730446132506985e-05, 8.052275371817074756e-06
3.516669999999999874e+01, 3.685058000000000078e+01, 1.984852000000000061e+00, 9.989109297559758405e-01, -2.279999999985626857e-04, -1.147449240461892136e-04, 9.562077003810731668e-06
3.525000000000000000e+01, 3.692775999999999925e+01, 1.984830000000000094e+00, 9.988998578773398140e-01, -1.799999999998469491e-04, -9.058809793169604455e-05, 7.549008160967485281e-06
3.533330000000000126e+01, 3.700554000000000343e+01, 1.984822000000000086e+00, 9.988958317396539055e-01, -2.520000000032496246e-04, -1.268233371061177348e-04, 1.056861142550991062e-05
3.541669999999999874e+01, 3.708491999999999678e+01, 1.984787999999999553e+00, 9.988787206544887942e-01, -4.199999999987547028e-04, -2.113722285068437992e-04, 1.761435237557229527e-05
3.550000000000000000e+01, 3.716783999999999821e+01, 1.984752000000000294e+00, 9.988606030349027609e-01, -4.799999999964832398e-04, -2.415682611496250117e-04, 2.013068842915410883e-05
3.558330000000000126e+01, 3.724227999999999383e+01, 1.984708000000000139e+00, 9.988384592776304860e-01, -5.400000000008731149e-04, -2.717642937957586314e-04, 2.264702448295796700e-05
3.566669999999999874e+01, 3.731928000000000623e+01, 1.984662000000000148e+00, 9.988153089859368450e-01, -5.640000000002309832e-04, -2.838427068530052430e-04, 2.365355890443510134e-05
3.575000000000000000e+01, 3.740427999999999287e+01, 1.984614000000000100e+00, 9.987911521598216158e-01, -6.120000000002789875e-04, -3.079995329681688826e-04, 2.566662774733385888e-05
3.583330000000000126e+01, 3.748005999999999460e+01, 1.984560000000000102e+00, 9.987639757304421773e-01, -6.479999999999819238e-04, -3.261171525543739812e-04, 2.717642937949404924e-05
3.591669999999999874e+01, 3.756000000000000227e+01, 1.984506000000000103e+00, 9.987367993010626277e-01, -5.400000000008731149e-04, -2.717642937957586314e-04, 2.264702448301347815e-05
3.600000000000000000e+01, 3.764327999999999719e+01, 1.984469999999999956e+00, 9.987186816814761503e-01, -4.680000000001349747e-04, -2.355290546226779366e-04, 1.962742121858207511e-05
3.608330000000000126e+01, 3.772026000000000323e+01, 1.984428000000000081e+00, 9.986975444586254635e-01, -5.160000000001829790e-04, -2.596858807378415492e-04, 2.164049006148083265e-05
3.616669999999999874e+01, 3.780177999999999372e+01, 1.984383999999999926e+00, 9.986754007013531886e-01, -6.120000000016112551e-04, -3.079995329688393533e-04, 2.566662774738937003e-05
3.625000000000000000e+01, 3.788528000000000162e+01, 1.984325999999999812e+00, 9.986462112031306848e-01, -6.719999999993397921e-04, -3.381955656116205386e-04, 2.818296380097118359e-05
3.633330000000000126e+01, 3.796433999999999997e+01, 1.984272000000000036e+00, 9.986190347737512463e-01, -6.239999999979595202e-04, -3.140387394957864283e-04, 2.616989495796140375e-05
