# Temp_mean_R,Temp_mean_S, mass_mean, normalized_mass_mean, masslossrate_mean, normlized_masslossrate_mean, reacr_mean
3.925000000000000000e+01, 4.039757500000000334e+01, 8.532742499999999453e+00, 9.991706504524389132e-01, -7.649999999976841991e-04, -8.958028999396172522e-05, 7.465024166153355623e-06
3.933330000000000126e+01, 4.047925000000000040e+01, 8.532677500000000137e+00, 9.991630390552499463e-01, -6.749999999904332526e-04, -7.904143234673231290e-05, 6.586786028883739874e-06
3.941669999999999874e+01, 4.056137499999999818e+01, 8.532630000000001047e+00, 9.991574768803811457e-01, -5.850000000044985882e-04, -6.850257470199899148e-05, 5.708547891836168731e-06
3.950000000000000000e+01, 4.065470000000000539e+01, 8.532579999999999387e+00, 9.991516219594662740e-01, -6.150000000033628567e-04, -7.201552725065945388e-05, 6.001293937574203596e-06
3.958330000000000126e+01, 4.073587500000000006e+01, 8.532527500000000487e+00, 9.991454742925059973e-01, -6.599999999963301889e-04, -7.728495607302610104e-05, 6.440413006070233592e-06
3.966669999999999874e+01, 4.081685000000000230e+01, 8.532469999999999999e+00, 9.991387411334541335e-01, -6.750000000010913936e-04, -7.904143234798035158e-05, 6.586786028994762177e-06
3.975000000000000000e+01, 4.090149999999999864e+01, 8.532415000000000305e+00, 9.991323007204480078e-01, -7.200000000047168669e-04, -8.431086117159506451e-05, 7.025905097657325626e-06
3.983330000000000126e+01, 4.098145000000000238e+01, 8.532349999999999213e+00, 9.991246893232588189e-01, -7.500000000035811354e-04, -8.782381372025551336e-05, 7.318651143339849341e-06
3.991669999999999874e+01, 4.106219999999999715e+01, 8.532289999999999708e+00, 9.991176634181613281e-01, -6.449999999915689841e-04, -7.552847979807185050e-05, 6.294039983145705008e-06
4.000000000000000000e+01, 4.114917499999999961e+01, 8.532242500000000618e+00, 9.991121012432925275e-01, -5.550000000056343197e-04, -6.498962215333854264e-05, 5.415801846153645016e-06
4.008330000000000126e+01, 4.123642499999999700e+01, 8.532197499999998769e+00, 9.991068318144690208e-01, -4.350000000101772457e-04, -5.093781195869672015e-05, 4.244817663257016704e-06
4.016669999999999874e+01, 4.131527499999999975e+01, 8.532169999999998922e+00, 9.991036116079660134e-01, -4.199999999947578999e-04, -4.918133568249441739e-05, 4.098444640165954667e-06
4.025000000000000000e+01, 4.139562500000000256e+01, 8.532127499999999642e+00, 9.990986349251886889e-01, -5.849999999938404471e-04, -6.850257470075093926e-05, 5.708547891725146428e-06
4.033330000000000126e+01, 4.148094999999999999e+01, 8.532072499999999948e+00, 9.990921945121825631e-01, -5.100000000020088464e-04, -5.972019332972382970e-05, 4.976682777491081566e-06
4.041669999999999874e+01, 4.156812499999999488e+01, 8.532042499999999308e+00, 9.990886815596337067e-01, -5.400000000008731149e-04, -6.323314587838429210e-05, 5.269428823173605281e-06
4.050000000000000000e+01, 4.165030000000000143e+01, 8.531982499999999803e+00, 9.990816556545362159e-01, -6.599999999963301889e-04, -7.728495607302610104e-05, 6.440413006070233592e-06
4.058330000000000126e+01, 4.173242499999999922e+01, 8.531932499999999919e+00, 9.990758007336215663e-01, -5.549999999949761786e-04, -6.498962215209049041e-05, 5.415801846042622714e-06
4.066669999999999874e+01, 4.181499999999999773e+01, 8.531890000000000640e+00, 9.990708240508441307e-01, -5.249999999961119101e-04, -6.147666960343002801e-05, 5.123055800304587848e-06
4.075000000000000000e+01, 4.190292500000000331e+01, 8.531845000000000567e+00, 9.990655546220209571e-01, -4.650000000090415142e-04, -5.445076450735717577e-05, 4.537563708939540419e-06
4.083330000000000126e+01, 4.198220000000000596e+01, 8.531812499999999133e+00, 9.990617489234262516e-01, -4.050000000006548362e-04, -4.742485940878821230e-05, 3.952071617407959536e-06
4.091669999999999874e+01, 4.206292499999999279e+01, 8.531777500000000458e+00, 9.990576504787861412e-01, -4.799999999924864369e-04, -5.620724077981532863e-05, 4.683936731642024398e-06
4.100000000000000000e+01, 4.214872499999999889e+01, 8.531732500000000385e+00, 9.990523810499629676e-01, -4.050000000006548362e-04, -4.742485940878821230e-05, 3.952071617407959536e-06
4.108330000000000126e+01, 4.222827499999999645e+01, 8.531710000000000349e+00, 9.990497463355513252e-01, -1.950000000086049567e-04, -2.283419156816503311e-05, 1.902849297352737779e-06
4.116669999999999874e+01, 4.230507500000000221e+01, 8.531699999999998951e+00, 9.990485753513682621e-01, -2.250000000074692252e-04, -2.634714411682548534e-05, 2.195595343035261493e-06
4.125000000000000000e+01, 4.239287500000000364e+01, 8.531672499999999104e+00, 9.990453551448652547e-01, -3.749999999911324267e-04, -4.391190685887971123e-05, 3.659325571558902368e-06
4.133330000000000126e+01, 4.247347500000000053e+01, 8.531637500000000429e+00, 9.990412567002251443e-01, -4.199999999947578999e-04, -4.918133568249441739e-05, 4.098444640221465818e-06
4.141669999999999874e+01, 4.256080000000000041e+01, 8.531602499999999978e+00, 9.990371582555848118e-01, -3.599999999970293629e-04, -4.215543058517350614e-05, 3.512952548800907238e-06
4.150000000000000000e+01, 4.263894999999999413e+01, 8.531577500000000924e+00, 9.990342307951275425e-01, -4.349999999995191047e-04, -5.093781195744866792e-05, 4.244817663145994402e-06
4.158330000000000126e+01, 4.272664999999999935e+01, 8.531530000000000058e+00, 9.990286686202585198e-01, -6.000000000092597929e-04, -7.025905097695324202e-05, 5.854920914705186163e-06
4.166669999999999874e+01, 4.280584999999999951e+01, 8.531477499999999381e+00, 9.990225209532981321e-01, -6.150000000033628567e-04, -7.201552725065945388e-05, 6.001293937518692445e-06
4.175000000000000000e+01, 4.289269999999999783e+01, 8.531427499999999498e+00, 9.990166660323834824e-01, -7.800000000024454039e-04, -9.133676626891597576e-05, 7.611397189077884207e-06
4.183330000000000126e+01, 4.297847500000000309e+01, 8.531347499999998973e+00, 9.990072981589199763e-01, -6.750000000010913936e-04, -7.904143234798035158e-05, 6.586786028994762177e-06
4.191669999999999874e+01, 4.305604999999999905e+01, 8.531314999999999316e+00, 9.990034924603254929e-01, -4.499999999936221684e-04, -5.269428823115487301e-05, 4.391190685959500684e-06
4.200000000000000000e+01, 4.314242499999999580e+01, 8.531272500000000036e+00, 9.989985157775480573e-01, -5.099999999913507054e-04, -5.972019332847577748e-05, 4.976682777380059264e-06
4.208330000000000126e+01, 4.322087499999999949e+01, 8.531230000000000757e+00, 9.989935390947707328e-01, -2.850000000051977622e-04, -3.337304921414639659e-05, 2.781087434511331224e-06
4.216669999999999874e+01, 4.330512499999999676e+01, 8.531224999999999170e+00, 9.989929536026790347e-01, -2.100000000027080205e-04, -2.459066784187123481e-05, 2.049222320166244060e-06
