# Temp_mean_R,Temp_mean_S, mass_mean, normalized_mass_mean, masslossrate_mean, normlized_masslossrate_mean, reacr_mean
6.500000000000000000e+01, 6.687606666666665944e+01, 8.527266666666667660e+00, 9.987592519280789061e-01, -6.499999999842742682e-05, -7.613148962202171044e-06, 5.075432641499233455e-06
6.566670000000000584e+01, 6.756716666666666526e+01, 8.527213333333333978e+00, 9.987530052417507020e-01, -6.750000000010913936e-05, -7.905962384029386234e-06, 5.270641589394386983e-06
6.633329999999999416e+01, 6.824383333333334178e+01, 8.527176666666667515e+00, 9.987487106449001173e-01, -7.000000000045858428e-05, -8.198775805700560167e-06, 5.465850537123007058e-06
6.700000000000000000e+01, 6.892726666666665380e+01, 8.527120000000000033e+00, 9.987420735406764560e-01, -9.250000000093905328e-05, -1.083409660042903628e-05, 7.222731066958143487e-06
6.766670000000000584e+01, 6.960543333333333749e+01, 8.527053333333332930e+00, 9.987342651827662010e-01, -1.050000000000217426e-04, -1.229816370847281835e-05, 8.198775805656755011e-06
6.833329999999999416e+01, 7.027936666666666099e+01, 8.526980000000000004e+00, 9.987256759890651425e-01, -1.175000000004366996e-04, -1.376223081667264422e-05, 9.174820544410877687e-06
6.900000000000000000e+01, 7.096589999999999065e+01, 8.526896666666665681e+00, 9.987159155416773793e-01, -1.075000000003711875e-04, -1.259097713014399229e-05, 8.393984753440886237e-06
6.966670000000000584e+01, 7.163923333333333687e+01, 8.526836666666666176e+00, 9.987088880195582608e-01, -7.249999999947576157e-05, -8.491589227215690303e-06, 5.661059484796115981e-06
7.033329999999999416e+01, 7.230896666666666306e+01, 8.526799999999999713e+00, 9.987045934227077870e-01, -6.000000000039307224e-05, -7.027522119171908231e-06, 4.685014746097504457e-06
7.100000000000000000e+01, 7.299289999999999168e+01, 8.526756666666665652e+00, 9.986995179900660657e-01, -4.499999999829640274e-05, -5.270641589144868018e-06, 3.513761059448228252e-06
7.166670000000000584e+01, 7.366486666666666849e+01, 8.526740000000001984e+00, 9.986975659005888906e-01, -1.249999999908268933e-05, -1.464067108043782496e-06, 9.760447386986115248e-07
7.233329999999999416e+01, 7.434420000000000073e+01, 8.526740000000000208e+00, 9.986975659005886685e-01, -2.500000001681712547e-06, -2.928134218272157725e-07, 1.952089478951535284e-07
7.300000000000000000e+01, 7.500993333333333624e+01, 8.526736666666666409e+00, 9.986971754826931003e-01, -1.000000000006551204e-05, -1.171253686528651513e-06, 7.808357910255026013e-07
7.366670000000000584e+01, 7.568389999999999418e+01, 8.526726666666666787e+00, 9.986960042290066175e-01, -1.000000000139777967e-05, -1.171253686684693828e-06, 7.808357911365249038e-07
7.433329999999999416e+01, 7.635889999999999134e+01, 8.526723333333331212e+00, 9.986956138111108272e-01, -3.250000000054598104e-05, -3.806574481257127625e-06, 2.537716320805127879e-06
7.500000000000000000e+01, 7.702713333333333878e+01, 8.526683333333332726e+00, 9.986909287963650073e-01, -7.249999999814349394e-05, -8.491589227059648199e-06, 5.661059484685093679e-06
7.566670000000000584e+01, 7.770273333333334165e+01, 8.526626666666667020e+00, 9.986842916921414570e-01, -9.999999999932285277e-05, -1.171253686513047218e-05, 7.808357910088492559e-06
7.633329999999999416e+01, 7.837103333333332955e+01, 8.526550000000000296e+00, 9.986753120805448303e-01, -1.350000000002182787e-04, -1.581192476805877247e-05, 1.054128317873326282e-05
7.700000000000000000e+01, 7.903813333333333446e+01, 8.526446666666666729e+00, 9.986632091257839905e-01, -1.350000000002182787e-04, -1.581192476805877247e-05, 1.054128317873326282e-05
7.766670000000000584e+01, 7.971423333333332550e+01, 8.526370000000000005e+00, 9.986542295141873637e-01, -1.224999999998033218e-04, -1.434785765985894829e-05, 9.565238439868117837e-06
7.833329999999999416e+01, 8.037626666666666608e+01, 8.526283333333333658e+00, 9.986440786489042543e-01, -1.124999999997378097e-04, -1.317660397333029635e-05, 8.784402648898126387e-06
7.900000000000000000e+01, 8.104756666666666831e+01, 8.526220000000000354e+00, 9.986366607088895675e-01, -9.250000000093905328e-05, -1.083409660042903628e-05, 7.222731066958143487e-06
7.966670000000000584e+01, 8.171759999999999025e+01, 8.526159999999999073e+00, 9.986296331867703380e-01, -8.249999999954127361e-05, -9.662842913744342240e-06, 6.441895275821618583e-06
8.033329999999999416e+01, 8.238630000000000564e+01, 8.526110000000000966e+00, 9.986237769183379243e-01, -4.249999999927922545e-05, -4.977828167629737035e-06, 3.318552111775119329e-06
8.100000000000000000e+01, 8.305363333333333742e+01, 8.526103333333333367e+00, 9.986229960825467877e-01, -2.000000000013102408e-05, -2.342507373057303026e-06, 1.561671582051005203e-06
8.166670000000000584e+01, 8.372520000000001517e+01, 8.526083333333334124e+00, 9.986206535751738222e-01, -1.499999999943213425e-05, -1.756880529714956006e-06, 1.171253686482742751e-06
8.233329999999999416e+01, 8.439353333333333751e+01, 8.526083333333334124e+00, 9.986206535751738222e-01, -7.500000001048334752e-06, -8.784402650135203183e-07, 5.856268432968825266e-07
8.300000000000000000e+01, 8.506189999999999429e+01, 8.526073333333332727e+00, 9.986194823214872285e-01, -1.250000000041495696e-05, -1.464067108199824811e-06, 9.760447387541226760e-07
8.366670000000000584e+01, 8.572636666666666372e+01, 8.526066666666666904e+00, 9.986187014856963140e-01, -1.749999999978157916e-05, -2.049693951386129516e-06, 1.366462634266873977e-06
8.433329999999999416e+01, 8.639003333333333501e+01, 8.526049999999999685e+00, 9.986167493962186947e-01, -1.000000000139777967e-05, -1.171253686684693828e-06, 7.808357911365249038e-07
8.500000000000000000e+01, 8.705473333333333130e+01, 8.526053333333331707e+00, 9.986171398141140410e-01, 7.499999999716067123e-06, 8.784402648574780029e-07, -5.856268432413713754e-07
8.566670000000000584e+01, 8.772723333333333073e+01, 8.526059999999999306e+00, 9.986179206499051775e-01, 2.500000001681712547e-06, 2.928134218272157725e-07, -1.952089478951535284e-07
8.633329999999999416e+01, 8.838626666666668541e+01, 8.526056666666667283e+00, 9.986175302320098313e-01, 4.999999999366622205e-06, 5.856268431863044929e-07, -3.904178954572401494e-07
8.700000000000000000e+01, 8.905209999999999582e+01, 8.526066666666665128e+00, 9.986187014856960920e-01, 4.999999999366622205e-06, 5.856268431863044929e-07, -3.904178954572401494e-07
8.766670000000000584e+01, 8.971896666666664544e+01, 8.526063333333333105e+00, 9.986183110678007457e-01, 1.332267629550187849e-15, 1.560423372543222533e-16, -1.110223024625156540e-16
8.833329999999999416e+01, 9.038153333333332284e+01, 8.526066666666666904e+00, 9.986187014856963140e-01, -7.499999999716067123e-06, -8.784402648574780029e-07, 5.856268432413713754e-07
8.900000000000000000e+01, 9.104553333333332432e+01, 8.526053333333333484e+00, 9.986171398141142630e-01, -1.749999999978157916e-05, -2.049693951386129516e-06, 1.366462634266873977e-06
8.966670000000000584e+01, 9.171436666666666326e+01, 8.526043333333333862e+00, 9.986159685604277803e-01, -2.500000000349444917e-06, -2.928134216711734571e-07, 1.952089477841312259e-07
9.033329999999999416e+01, 9.237803333333333455e+01, 8.526049999999999685e+00, 9.986167493962186947e-01, 4.999999999366622205e-06, 5.856268431863044929e-07, -3.904178954572401494e-07
9.100000000000000000e+01, 9.304500000000000171e+01, 8.526049999999999685e+00, 9.986167493962186947e-01, -2.000000000013102408e-05, -2.342507373057303026e-06, 1.561671582051005203e-06
9.166670000000000584e+01, 9.370699999999999363e+01, 8.526023333333332843e+00, 9.986136260530545927e-01, -4.249999999927922545e-05, -4.977828167629737035e-06, 3.318552111775119329e-06
9.233329999999999416e+01, 9.436839999999999407e+01, 8.525993333333333979e+00, 9.986101122919951445e-01, -5.749999999871135969e-05, -6.734708697344693041e-06, 4.489805798257862079e-06
9.300000000000000000e+01, 9.504003333333332648e+01, 8.525946666666667895e+00, 9.986046464414580770e-01, -8.000000000052409632e-05, -9.370029492229212104e-06, 6.246686328148509659e-06
9.366670000000000584e+01, 9.569693333333333385e+01, 8.525886666666666613e+00, 9.985976189193388475e-01, -9.249999999960678565e-05, -1.083409660027299418e-05, 7.222731066847121184e-06
9.433329999999999416e+01, 9.636543333333334260e+01, 8.525823333333335086e+00, 9.985902009793243828e-01, -1.075000000003711875e-04, -1.259097713014399229e-05, 8.393984753440886237e-06
