31.10.2018,00:00:55,0.0153,8.39
31.10.2018,00:01:55,0.0319,8.37
31.10.2018,00:02:55,0.0486,8.37
31.10.2018,00:03:55,0.0653,8.37
31.10.2018,00:04:55,0.0819,8.37
31.10.2018,00:05:55,0.0986,8.35
31.10.2018,00:06:55,0.1153,8.34
31.10.2018,00:07:55,0.1319,8.31
31.10.2018,00:08:55,0.1486,8.3
31.10.2018,00:09:55,0.1653,8.27
31.10.2018,00:10:55,0.1819,8.25
31.10.2018,00:11:55,0.1986,8.23
31.10.2018,00:12:55,0.2153,8.22
31.10.2018,00:13:55,0.2319,8.22
31.10.2018,00:14:55,0.2486,8.23
31.10.2018,00:15:55,0.2653,8.23
31.10.2018,00:16:55,0.2819,8.22
31.10.2018,00:17:55,0.2986,8.22
31.10.2018,00:18:55,0.3153,8.2
31.10.2018,00:19:55,0.3319,8.2
31.10.2018,00:20:55,0.3486,8.19
31.10.2018,00:21:55,0.3653,8.18
31.10.2018,00:22:55,0.3819,8.18
31.10.2018,00:23:55,0.3986,8.17
31.10.2018,00:24:55,0.4153,8.18
31.10.2018,00:25:55,0.4319,8.17
31.10.2018,00:26:55,0.4486,8.16
31.10.2018,00:27:55,0.4653,8.14
31.10.2018,00:28:55,0.4819,8.13
31.10.2018,00:29:55,0.4986,8.14
31.10.2018,00:30:55,0.5153,8.15
31.10.2018,00:31:55,0.5319,8.15
31.10.2018,00:32:55,0.5486,8.15
31.10.2018,00:33:55,0.5653,8.14
31.10.2018,00:34:55,0.5819,8.12
31.10.2018,00:35:55,0.5986,8.12
31.10.2018,00:36:55,0.6153,8.11
31.10.2018,00:37:55,0.6319,8.11
31.10.2018,00:38:55,0.6486,8.1
31.10.2018,00:39:55,0.6653,8.08
31.10.2018,00:40:55,0.6819,8.06
31.10.2018,00:41:55,0.6986,8.06
31.10.2018,00:42:55,0.7153,8.05
31.10.2018,00:43:55,0.7319,8.06
31.10.2018,00:44:55,0.7486,8.06
31.10.2018,00:45:55,0.7653,8.06
31.10.2018,00:46:55,0.7819,8.04
31.10.2018,00:47:55,0.7986,8.04
31.10.2018,00:48:55,0.8153,8.03
31.10.2018,00:49:55,0.8319,8.04
31.10.2018,00:50:55,0.8486,8.02
31.10.2018,00:51:55,0.8653,8.02
31.10.2018,00:52:55,0.8819,8.
31.10.2018,00:53:55,0.8986,7.98
31.10.2018,00:54:55,0.9153,7.96
31.10.2018,00:55:55,0.9319,7.96
31.10.2018,00:56:55,0.9486,7.97
31.10.2018,00:57:55,0.9653,7.96
31.10.2018,00:58:55,0.9819,7.94
31.10.2018,00:59:55,0.9986,7.94
31.10.2018,01:00:55,1.0153,7.93
31.10.2018,01:01:55,1.0319,7.91
31.10.2018,01:02:55,1.0486,7.91
31.10.2018,01:03:55,1.0653,7.9
31.10.2018,01:04:55,1.0819,7.88
31.10.2018,01:05:55,1.0986,7.86
31.10.2018,01:06:55,1.1153,7.85
31.10.2018,01:07:55,1.1319,7.83
31.10.2018,01:08:55,1.1486,7.83
31.10.2018,01:09:55,1.1653,7.85
31.10.2018,01:10:55,1.1819,7.86
31.10.2018,01:11:55,1.1986,7.85
31.10.2018,01:12:55,1.2153,7.84
31.10.2018,01:13:55,1.2319,7.83
31.10.2018,01:14:55,1.2486,7.83
31.10.2018,01:15:55,1.2653,7.83
31.10.2018,01:16:55,1.2819,7.83
31.10.2018,01:17:55,1.2986,7.84
31.10.2018,01:18:55,1.3153,7.83
31.10.2018,01:19:55,1.3319,7.82
31.10.2018,01:20:55,1.3486,7.81
31.10.2018,01:21:55,1.3653,7.81
31.10.2018,01:22:55,1.3819,7.81
31.10.2018,01:23:55,1.3986,7.82
31.10.2018,01:24:55,1.4153,7.81
31.10.2018,01:25:55,1.4319,7.8
31.10.2018,01:26:55,1.4486,7.79
31.10.2018,01:27:55,1.4653,7.78
31.10.2018,01:28:55,1.4819,7.79
31.10.2018,01:29:55,1.4986,7.79
31.10.2018,01:30:55,1.5153,7.79
31.10.2018,01:31:55,1.5319,7.76
31.10.2018,01:32:55,1.5486,7.74
31.10.2018,01:33:55,1.5653,7.73
31.10.2018,01:34:55,1.5819,7.72
31.10.2018,01:35:55,1.5986,7.71
31.10.2018,01:36:55,1.6153,7.69
