07.11.2018,00:00:55,0.0153,12.54
07.11.2018,00:01:55,0.0319,12.53
07.11.2018,00:02:55,0.0486,12.52
07.11.2018,00:03:55,0.0653,12.51
07.11.2018,00:04:55,0.0819,12.48
07.11.2018,00:05:55,0.0986,12.48
07.11.2018,00:06:55,0.1153,12.56
07.11.2018,00:07:55,0.1319,12.59
07.11.2018,00:08:55,0.1486,12.61
07.11.2018,00:09:55,0.1653,12.6
07.11.2018,00:10:55,0.1819,12.62
07.11.2018,00:11:55,0.1986,12.62
07.11.2018,00:12:55,0.2153,12.63
07.11.2018,00:13:55,0.2319,12.63
07.11.2018,00:14:55,0.2486,12.61
07.11.2018,00:15:55,0.2653,12.6
07.11.2018,00:16:55,0.2819,12.58
07.11.2018,00:17:55,0.2986,12.57
07.11.2018,00:18:55,0.3153,12.57
07.11.2018,00:19:55,0.3319,12.57
07.11.2018,00:20:55,0.3486,12.55
07.11.2018,00:21:55,0.3653,12.57
07.11.2018,00:22:55,0.3819,12.59
07.11.2018,00:23:55,0.3986,12.61
07.11.2018,00:24:55,0.4153,12.65
07.11.2018,00:25:55,0.4319,12.68
07.11.2018,00:26:55,0.4486,12.69
07.11.2018,00:27:55,0.4653,12.66
07.11.2018,00:28:55,0.4819,12.64
07.11.2018,00:29:55,0.4986,12.61
07.11.2018,00:30:55,0.5153,12.57
07.11.2018,00:31:55,0.5319,12.53
07.11.2018,00:32:55,0.5486,12.5
07.11.2018,00:33:55,0.5653,12.51
07.11.2018,00:34:55,0.5819,12.5
07.11.2018,00:35:55,0.5986,12.46
07.11.2018,00:36:55,0.6153,12.44
07.11.2018,00:37:55,0.6319,12.44
07.11.2018,00:38:55,0.6486,12.42
07.11.2018,00:39:55,0.6653,12.46
07.11.2018,00:40:55,0.6819,12.48
07.11.2018,00:41:55,0.6986,12.53
07.11.2018,00:42:55,0.7153,12.53
07.11.2018,00:43:55,0.7319,12.54
07.11.2018,00:44:55,0.7486,12.53
07.11.2018,00:45:55,0.7653,12.52
07.11.2018,00:46:55,0.7819,12.5
07.11.2018,00:47:55,0.7986,12.5
07.11.2018,00:48:55,0.8153,12.49
07.11.2018,00:49:55,0.8319,12.45
07.11.2018,00:50:55,0.8486,12.48
07.11.2018,00:51:55,0.8653,12.56
07.11.2018,00:52:55,0.8819,12.61
07.11.2018,00:53:55,0.8986,12.6
07.11.2018,00:54:55,0.9153,12.58
07.11.2018,00:55:55,0.9319,12.54
07.11.2018,00:56:55,0.9486,12.5
07.11.2018,00:57:55,0.9653,12.52
07.11.2018,00:58:55,0.9819,12.54
07.11.2018,00:59:55,0.9986,12.58
07.11.2018,01:00:55,1.0153,12.6
07.11.2018,01:01:55,1.0319,12.6
07.11.2018,01:02:55,1.0486,12.59
07.11.2018,01:03:55,1.0653,12.57
07.11.2018,01:04:55,1.0819,12.57
07.11.2018,01:05:55,1.0986,12.58
07.11.2018,01:06:55,1.1153,12.55
07.11.2018,01:07:55,1.1319,12.51
07.11.2018,01:08:55,1.1486,12.52
07.11.2018,01:09:55,1.1653,12.54
07.11.2018,01:10:55,1.1819,12.54
07.11.2018,01:11:55,1.1986,12.53
07.11.2018,01:12:55,1.2153,12.51
07.11.2018,01:13:55,1.2319,12.48
07.11.2018,01:14:55,1.2486,12.47
07.11.2018,01:15:55,1.2653,12.48
07.11.2018,01:16:55,1.2819,12.49
07.11.2018,01:17:55,1.2986,12.5
07.11.2018,01:18:55,1.3153,12.5
07.11.2018,01:19:55,1.3319,12.47
07.11.2018,01:20:55,1.3486,12.45
07.11.2018,01:21:55,1.3653,12.42
07.11.2018,01:22:55,1.3819,12.4
07.11.2018,01:23:55,1.3986,12.39
07.11.2018,01:24:55,1.4153,12.38
07.11.2018,01:25:55,1.4319,12.37
07.11.2018,01:26:55,1.4486,12.36
07.11.2018,01:27:55,1.4653,12.35
07.11.2018,01:28:55,1.4819,12.34
07.11.2018,01:29:55,1.4986,12.3
07.11.2018,01:30:55,1.5153,12.3
07.11.2018,01:31:55,1.5319,12.33
07.11.2018,01:32:55,1.5486,12.34
07.11.2018,01:33:55,1.5653,12.33
07.11.2018,01:34:55,1.5819,12.34
07.11.2018,01:35:55,1.5986,12.34
07.11.2018,01:36:55,1.6153,12.3
07.11.2018,01:37:55,1.6319,12.29
07.11.2018,01:38:55,1.6486,12.28
07.11.2018,01:39:55,1.6653,12.26
07.11.2018,01:40:55,1.6819,12.26
07.11.2018,01:41:55,1.6986,12.25
07.11.2018,01:42:55,1.7153,12.3
07.11.2018,01:43:55,1.7319,12.29
07.11.2018,01:44:55,1.7486,12.28
07.11.2018,01:45:55,1.7653,12.27
07.11.2018,01:46:55,1.7819,12.25
07.11.2018,01:47:55,1.7986,12.22
07.11.2018,01:48:55,1.8153,12.19
07.11.2018,01:49:55,1.8319,12.18
07.11.2018,01:50:55,1.8486,12.19
07.11.2018,01:51:55,1.8653,12.21
07.11.2018,01:52:55,1.8819,12.2
07.11.2018,01:53:55,1.8986,12.19
07.11.2018,01:54:55,1.9153,12.18
07.11.2018,01:55:55,1.9319,12.21
07.11.2018,01:56:55,1.9486,12.22
07.11.2018,01:57:55,1.9653,12.24
07.11.2018,01:58:55,1.9819,12.23
07.11.2018,01:59:55,1.9986,12.23
07.11.2018,02:00:55,2.0153,12.23
07.11.2018,02:01:55,2.0319,12.2
07.11.2018,02:02:55,2.0486,12.19
07.11.2018,02:03:55,2.0653,12.17
07.11.2018,02:04:55,2.0819,12.15
07.11.2018,02:05:55,2.0986,12.15
07.11.2018,02:06:55,2.1153,12.14
07.11.2018,02:07:55,2.1319,12.14
07.11.2018,02:08:55,2.1486,12.13
07.11.2018,02:09:55,2.1653,12.12
07.11.2018,02:10:55,2.1819,12.12
07.11.2018,02:11:55,2.1986,12.1
07.11.2018,02:12:55,2.2153,12.09
07.11.2018,02:13:55,2.2319,12.07
07.11.2018,02:14:55,2.2486,12.05
07.11.2018,02:15:55,2.2653,12.01
07.11.2018,02:16:55,2.2819,11.99
07.11.2018,02:17:55,2.2986,12.
07.11.2018,02:18:55,2.3153,12.01
07.11.2018,02:19:55,2.3319,12.02
07.11.2018,02:20:55,2.3486,12.02
07.11.2018,02:21:55,2.3653,12.05
07.11.2018,02:22:55,2.3819,12.1
07.11.2018,02:23:55,2.3986,12.1
07.11.2018,02:24:55,2.4153,12.14
07.11.2018,02:25:55,2.4319,12.13
07.11.2018,02:26:55,2.4486,12.1
07.11.2018,02:27:55,2.4653,12.1
07.11.2018,02:28:55,2.4819,12.1
07.11.2018,02:29:55,2.4986,12.14
07.11.2018,02:30:55,2.5153,12.18
07.11.2018,02:31:55,2.5319,12.19
07.11.2018,02:32:55,2.5486,12.2
07.11.2018,02:33:55,2.5653,12.2
07.11.2018,02:34:55,2.5819,12.2
07.11.2018,02:35:55,2.5986,12.18
07.11.2018,02:36:55,2.6153,12.16
07.11.2018,02:37:55,2.6319,12.14
07.11.2018,02:38:55,2.6486,12.14
07.11.2018,02:39:55,2.6653,12.11
07.11.2018,02:40:55,2.6819,12.09
07.11.2018,02:41:55,2.6986,12.09
07.11.2018,02:42:55,2.7153,12.07
07.11.2018,02:43:55,2.7319,12.06
07.11.2018,02:44:55,2.7486,12.03
07.11.2018,02:45:55,2.7653,11.99
07.11.2018,02:46:55,2.7819,11.93
07.11.2018,02:47:55,2.7986,11.92
07.11.2018,02:48:55,2.8153,11.92
07.11.2018,02:49:55,2.8319,11.89
07.11.2018,02:50:55,2.8486,11.88
07.11.2018,02:51:55,2.8653,11.88
