19.11.2018,00:00:46,1.41
19.11.2018,00:01:46,1.39
19.11.2018,00:02:46,1.4
19.11.2018,00:03:46,1.43
19.11.2018,00:04:46,1.44
19.11.2018,00:05:46,1.4
19.11.2018,00:06:46,1.38
19.11.2018,00:07:46,1.38
19.11.2018,00:08:46,1.37
19.11.2018,00:09:46,1.38
19.11.2018,00:10:46,1.4
19.11.2018,00:11:46,1.39
19.11.2018,00:12:46,1.38
19.11.2018,00:13:46,1.38
19.11.2018,00:14:46,1.38
19.11.2018,00:15:46,1.37
19.11.2018,00:16:46,1.34
19.11.2018,00:17:46,1.33
19.11.2018,00:18:46,1.32
19.11.2018,00:19:46,1.32
19.11.2018,00:20:46,1.33
19.11.2018,00:21:46,1.39
19.11.2018,00:22:46,1.4
19.11.2018,00:23:46,1.38
19.11.2018,00:24:46,1.39
19.11.2018,00:25:46,1.43
19.11.2018,00:26:46,1.46
19.11.2018,00:27:46,1.51
19.11.2018,00:28:46,1.49
19.11.2018,00:29:46,1.5
19.11.2018,00:30:46,1.49
19.11.2018,00:31:46,1.48
19.11.2018,00:32:46,1.43
19.11.2018,00:33:46,1.42
19.11.2018,00:34:46,1.43
19.11.2018,00:35:46,1.43
19.11.2018,00:36:46,1.43
19.11.2018,00:37:46,1.45
19.11.2018,00:38:46,1.57
19.11.2018,00:39:46,1.56
19.11.2018,00:40:46,1.58
19.11.2018,00:41:46,1.66
19.11.2018,00:42:46,1.7
19.11.2018,00:43:46,1.7
19.11.2018,00:44:46,1.72
19.11.2018,00:45:46,1.74
19.11.2018,00:46:46,1.77
19.11.2018,00:47:46,1.75
19.11.2018,00:48:46,1.74
19.11.2018,00:49:46,1.74
19.11.2018,00:50:46,1.7
19.11.2018,00:51:46,1.66
19.11.2018,00:52:46,1.68
19.11.2018,00:53:46,1.71
19.11.2018,00:54:46,1.74
19.11.2018,00:55:46,1.7
19.11.2018,00:56:46,1.78
19.11.2018,00:57:46,1.78
19.11.2018,00:58:46,1.76
19.11.2018,00:59:46,1.78
19.11.2018,01:00:46,1.76
19.11.2018,01:01:46,1.71
19.11.2018,01:02:46,1.66
19.11.2018,01:03:46,1.62
19.11.2018,01:04:46,1.61
19.11.2018,01:05:46,1.58
19.11.2018,01:06:46,1.6
19.11.2018,01:07:46,1.63
19.11.2018,01:08:46,1.62
19.11.2018,01:09:46,1.61
19.11.2018,01:10:46,1.62
19.11.2018,01:11:46,1.61
19.11.2018,01:12:46,1.61
19.11.2018,01:13:46,1.57
19.11.2018,01:14:46,1.65
19.11.2018,01:15:46,1.68
19.11.2018,01:16:46,1.66
19.11.2018,01:17:46,1.63
19.11.2018,01:18:46,1.63
19.11.2018,01:19:46,1.66
19.11.2018,01:20:46,1.7
19.11.2018,01:21:46,1.69
19.11.2018,01:22:46,1.67
19.11.2018,01:23:46,1.65
19.11.2018,01:24:46,1.66
19.11.2018,01:25:46,1.66
19.11.2018,01:26:46,1.65
19.11.2018,01:27:46,1.68
19.11.2018,01:28:46,1.66
19.11.2018,01:29:46,1.69
19.11.2018,01:30:46,1.76
19.11.2018,01:31:46,1.78
19.11.2018,01:32:46,1.78
19.11.2018,01:33:46,1.74
19.11.2018,01:34:46,1.78
19.11.2018,01:35:46,1.85
19.11.2018,01:36:46,1.83
19.11.2018,01:37:46,1.83
19.11.2018,01:38:46,1.93
19.11.2018,01:39:46,1.9
19.11.2018,01:40:46,1.91
19.11.2018,01:41:46,1.89
19.11.2018,01:42:46,1.87
19.11.2018,01:43:46,1.89
19.11.2018,01:44:46,1.9
19.11.2018,01:45:46,1.94
19.11.2018,01:46:46,1.94
19.11.2018,01:47:46,2.01
19.11.2018,01:48:46,2.03
19.11.2018,01:49:46,2.05
19.11.2018,01:50:46,2.01
19.11.2018,01:51:46,2.
19.11.2018,01:52:46,2.04
19.11.2018,01:53:46,2.13
19.11.2018,01:54:46,2.13
19.11.2018,01:55:46,2.09
19.11.2018,01:56:46,2.04
19.11.2018,01:57:46,2.07
19.11.2018,01:58:46,2.05
19.11.2018,01:59:46,2.08
19.11.2018,02:00:46,2.05
19.11.2018,02:01:46,2.08
19.11.2018,02:02:46,2.13
19.11.2018,02:03:46,2.14
19.11.2018,02:04:46,2.13
19.11.2018,02:05:46,2.15
19.11.2018,02:06:46,2.18
19.11.2018,02:07:46,2.22
19.11.2018,02:08:46,2.22
19.11.2018,02:09:46,2.22
19.11.2018,02:10:46,2.2
19.11.2018,02:11:46,2.2
19.11.2018,02:12:46,2.22
19.11.2018,02:13:46,2.26
19.11.2018,02:14:46,2.27
19.11.2018,02:15:46,2.29
19.11.2018,02:16:46,2.33
19.11.2018,02:17:46,2.36
19.11.2018,02:18:46,2.41
19.11.2018,02:19:46,2.42
19.11.2018,02:20:46,2.4
19.11.2018,02:21:46,2.4
19.11.2018,02:22:46,2.43
19.11.2018,02:23:46,2.42
19.11.2018,02:24:46,2.39
19.11.2018,02:25:46,2.37
19.11.2018,02:26:46,2.36
19.11.2018,02:27:46,2.45
19.11.2018,02:28:46,2.45
19.11.2018,02:29:46,2.46
19.11.2018,02:30:46,2.45
19.11.2018,02:31:46,2.42
19.11.2018,02:32:46,2.44
19.11.2018,02:33:46,2.49
19.11.2018,02:34:46,2.52
19.11.2018,02:35:46,2.5
19.11.2018,02:36:46,2.49
19.11.2018,02:37:46,2.51
19.11.2018,02:38:46,2.55
19.11.2018,02:39:46,2.58
19.11.2018,02:40:46,2.6
19.11.2018,02:41:46,2.61
19.11.2018,02:42:46,2.64
