12.11.2018,00:00:46,10.72
12.11.2018,00:01:46,10.72
12.11.2018,00:02:46,10.72
12.11.2018,00:03:46,10.72
12.11.2018,00:04:46,10.72
12.11.2018,00:05:46,10.73
12.11.2018,00:06:46,10.72
12.11.2018,00:07:46,10.71
12.11.2018,00:08:46,10.72
12.11.2018,00:09:46,10.71
12.11.2018,00:10:46,10.7
12.11.2018,00:11:46,10.7
12.11.2018,00:12:46,10.71
12.11.2018,00:13:46,10.72
12.11.2018,00:14:46,10.72
12.11.2018,00:15:46,10.72
12.11.2018,00:16:46,10.72
12.11.2018,00:17:46,10.7
12.11.2018,00:18:46,10.72
12.11.2018,00:19:46,10.76
12.11.2018,00:20:46,10.8
12.11.2018,00:21:46,10.8
12.11.2018,00:22:46,10.77
12.11.2018,00:23:46,10.77
12.11.2018,00:24:46,10.76
12.11.2018,00:25:46,10.76
12.11.2018,00:26:46,10.75
12.11.2018,00:27:46,10.76
12.11.2018,00:28:46,10.75
12.11.2018,00:29:46,10.74
12.11.2018,00:30:46,10.75
12.11.2018,00:31:46,10.76
12.11.2018,00:32:46,10.74
12.11.2018,00:33:46,10.75
12.11.2018,00:34:46,10.75
12.11.2018,00:35:46,10.76
12.11.2018,00:36:46,10.77
12.11.2018,00:37:46,10.78
12.11.2018,00:38:46,10.76
12.11.2018,00:39:46,10.76
12.11.2018,00:40:46,10.76
12.11.2018,00:41:46,10.76
12.11.2018,00:42:46,10.75
12.11.2018,00:43:46,10.74
12.11.2018,00:44:46,10.74
12.11.2018,00:45:46,10.75
12.11.2018,00:46:46,10.76
12.11.2018,00:47:46,10.78
12.11.2018,00:48:46,10.79
12.11.2018,00:49:46,10.78
12.11.2018,00:50:46,10.77
12.11.2018,00:51:46,10.76
12.11.2018,00:52:46,10.77
12.11.2018,00:53:46,10.76
12.11.2018,00:54:46,10.76
12.11.2018,00:55:46,10.74
12.11.2018,00:56:46,10.74
12.11.2018,00:57:46,10.73
12.11.2018,00:58:46,10.73
12.11.2018,00:59:46,10.73
12.11.2018,01:00:46,10.72
12.11.2018,01:01:46,10.72
12.11.2018,01:02:46,10.72
12.11.2018,01:03:46,10.72
12.11.2018,01:04:46,10.73
12.11.2018,01:05:46,10.74
12.11.2018,01:06:46,10.74
12.11.2018,01:07:46,10.75
12.11.2018,01:08:46,10.77
12.11.2018,01:09:46,10.78
12.11.2018,01:10:46,10.8
12.11.2018,01:11:46,10.79
12.11.2018,01:12:46,10.79
12.11.2018,01:13:46,10.79
12.11.2018,01:14:46,10.8
12.11.2018,01:15:46,10.79
12.11.2018,01:16:46,10.76
12.11.2018,01:17:46,10.74
12.11.2018,01:18:46,10.74
12.11.2018,01:19:46,10.74
12.11.2018,01:20:46,10.73
12.11.2018,01:21:46,10.73
12.11.2018,01:22:46,10.72
12.11.2018,01:23:46,10.72
12.11.2018,01:24:46,10.72
12.11.2018,01:25:46,10.71
12.11.2018,01:26:46,10.68
12.11.2018,01:27:46,10.7
12.11.2018,01:28:46,10.71
12.11.2018,01:29:46,10.71
12.11.2018,01:30:46,10.72
12.11.2018,01:31:46,10.72
12.11.2018,01:32:46,10.72
12.11.2018,01:33:46,10.72
12.11.2018,01:34:46,10.72
12.11.2018,01:35:46,10.72
12.11.2018,01:36:46,10.72
12.11.2018,01:37:46,10.72
12.11.2018,01:38:46,10.72
12.11.2018,01:39:46,10.72
12.11.2018,01:40:46,10.72
12.11.2018,01:41:46,10.72
12.11.2018,01:42:46,10.72
