# time /s ; distance /cm
1.066495895385742188e+00 1.797471046447753906e+01
1.074121952056884766e+00 1.792564392089843750e+01
1.087372064590454102e+00 1.799106597900390625e+01
1.099419116973876953e+00 1.788884401321411133e+01
1.110912084579467773e+00 1.795426607131958008e+01
1.116919994354248047e+00 1.795426607131958008e+01
1.124063968658447266e+00 1.828137636184692383e+01
1.130477905273437500e+00 1.824866533279418945e+01
1.143757104873657227e+00 1.792155504226684570e+01
1.149833917617797852e+00 1.794199943542480469e+01
1.162147045135498047e+00 1.786839962005615234e+01
1.169939994812011719e+00 1.786839962005615234e+01
1.178976058959960938e+00 1.795426607131958008e+01
1.185678958892822266e+00 1.793791055679321289e+01
1.193696975708007812e+00 1.795835494995117188e+01
1.200206995010375977e+00 1.836724281311035156e+01
1.205979108810424805e+00 1.785204410552978516e+01
1.210669040679931641e+00 1.786839962005615234e+01
1.221374988555908203e+00 1.786839962005615234e+01
1.231589078903198242e+00 1.788884401321411133e+01
1.235682964324951172e+00 1.790519952774047852e+01
1.240194082260131836e+00 1.831817626953125000e+01
1.250977993011474609e+00 1.783568859100341797e+01
1.262640953063964844e+00 1.783568859100341797e+01
1.269068002700805664e+00 1.836724281311035156e+01
1.275429010391235352e+00 1.793791055679321289e+01
1.288470983505249023e+00 1.795426607131958008e+01
1.300458908081054688e+00 1.794199943542480469e+01
1.313194036483764648e+00 1.785204410552978516e+01
1.317466020584106445e+00 1.792155504226684570e+01
1.329996109008789062e+00 1.792155504226684570e+01
1.343261957168579102e+00 1.783568859100341797e+01
1.352617025375366211e+00 1.792155504226684570e+01
1.361521959304809570e+00 1.831408739089965820e+01
1.374141931533813477e+00 1.795835494995117188e+01
1.382574081420898438e+00 1.795426607131958008e+01
1.391199111938476562e+00 1.828137636184692383e+01
1.395669937133789062e+00 1.795835494995117188e+01
1.408194065093994141e+00 1.828137636184692383e+01
1.419414043426513672e+00 1.826502084732055664e+01
1.428690910339355469e+00 1.836724281311035156e+01
1.442119121551513672e+00 1.838768720626831055e+01
1.453442096710205078e+00 1.836724281311035156e+01
1.458735942840576172e+00 1.835088729858398438e+01
1.469192028045654297e+00 1.829773187637329102e+01
1.479559898376464844e+00 1.788884401321411133e+01
1.491842031478881836e+00 1.884973049163818359e+01
1.501485109329223633e+00 1.790519952774047852e+01
1.513252019882202148e+00 1.786839962005615234e+01
1.523768901824951172e+00 1.835088729858398438e+01
1.529253005981445312e+00 1.785204410552978516e+01
1.539565086364746094e+00 1.829773187637329102e+01
1.546967029571533203e+00 1.836724281311035156e+01
1.554352045059204102e+00 1.836724281311035156e+01
1.562612056732177734e+00 1.790519952774047852e+01
1.568067073822021484e+00 1.785204410552978516e+01
1.575423002243041992e+00 1.828137636184692383e+01
1.584574937820434570e+00 1.833453178405761719e+01
1.591144084930419922e+00 1.785613298416137695e+01
1.600934982299804688e+00 1.828137636184692383e+01
1.609591960906982422e+00 1.833453178405761719e+01
1.617805004119873047e+00 1.835088729858398438e+01
1.627504110336303711e+00 1.835088729858398438e+01
1.632469892501831055e+00 1.835088729858398438e+01
1.642175912857055664e+00 1.790519952774047852e+01
1.646478891372680664e+00 1.795835494995117188e+01
1.657556056976318359e+00 1.828137636184692383e+01
1.663748979568481445e+00 1.836724281311035156e+01
1.672015905380249023e+00 1.836724281311035156e+01
1.678263902664184570e+00 1.831817626953125000e+01
1.684267044067382812e+00 1.835088729858398438e+01
1.691157102584838867e+00 1.781933307647705078e+01
1.697145938873291016e+00 1.830182075500488281e+01
1.709192037582397461e+00 1.786839962005615234e+01
1.720756053924560547e+00 1.795426607131958008e+01
1.731261014938354492e+00 1.786839962005615234e+01
1.737847089767456055e+00 1.797471046447753906e+01
1.749562978744506836e+00 1.797062158584594727e+01
1.758862018585205078e+00 1.785204410552978516e+01
1.763653039932250977e+00 1.792155504226684570e+01
1.772017955780029297e+00 1.792155504226684570e+01
1.782944917678833008e+00 1.828137636184692383e+01
1.796226024627685547e+00 1.795426607131958008e+01
1.804569005966186523e+00 1.788475513458251953e+01
1.816827058792114258e+00 1.788884401321411133e+01
1.828814029693603516e+00 1.788475513458251953e+01
1.841295003890991211e+00 1.785204410552978516e+01
1.845144033432006836e+00 1.793791055679321289e+01
1.849843978881835938e+00 1.793791055679321289e+01
1.858283042907714844e+00 1.786839962005615234e+01
1.864973068237304688e+00 1.788884401321411133e+01
1.877444982528686523e+00 1.795835494995117188e+01
1.886451005935668945e+00 1.793791055679321289e+01
1.896743059158325195e+00 1.786839962005615234e+01
1.908344030380249023e+00 1.785204410552978516e+01
1.917596101760864258e+00 1.783568859100341797e+01
1.929765939712524414e+00 1.793791055679321289e+01
1.941737890243530273e+00 1.786839962005615234e+01
1.948399066925048828e+00 1.795426607131958008e+01
1.960906982421875000e+00 1.792155504226684570e+01
1.971086978912353516e+00 1.783568859100341797e+01
1.980976104736328125e+00 1.797471046447753906e+01
1.989512920379638672e+00 1.793791055679321289e+01
1.999819993972778320e+00 1.788475513458251953e+01
2.010572910308837891e+00 1.787248849868774414e+01
2.015039920806884766e+00 1.788884401321411133e+01
2.020838975906372070e+00 1.785204410552978516e+01
2.029438972473144531e+00 1.793791055679321289e+01
2.033155918121337891e+00 1.795835494995117188e+01
2.037651062011718750e+00 1.831408739089965820e+01
2.045440912246704102e+00 1.785613298416137695e+01
2.052675008773803711e+00 1.786839962005615234e+01
2.059355974197387695e+00 1.792155504226684570e+01
2.068943023681640625e+00 1.792155504226684570e+01
2.074579954147338867e+00 1.836724281311035156e+01
2.084237098693847656e+00 1.792155504226684570e+01
2.094670057296752930e+00 1.792155504226684570e+01
2.099143981933593750e+00 1.792155504226684570e+01
2.112731933593750000e+00 1.794199943542480469e+01
2.120157003402709961e+00 1.792155504226684570e+01
2.133795976638793945e+00 1.790111064910888672e+01
2.141138076782226562e+00 1.793791055679321289e+01
2.146761894226074219e+00 1.833453178405761719e+01
2.153903007507324219e+00 1.831408739089965820e+01
2.165123939514160156e+00 1.830182075500488281e+01
2.178472995758056641e+00 1.793791055679321289e+01
2.184036970138549805e+00 1.792155504226684570e+01
2.192991971969604492e+00 1.798697710037231445e+01
2.205976963043212891e+00 1.790111064910888672e+01
2.212681055068969727e+00 1.795426607131958008e+01
2.223900079727172852e+00 1.785204410552978516e+01
2.228183984756469727e+00 1.794199943542480469e+01
2.234899044036865234e+00 1.833453178405761719e+01
2.238733053207397461e+00 1.828137636184692383e+01
2.243776082992553711e+00 1.792155504226684570e+01
2.252625942230224609e+00 1.792564392089843750e+01
2.262444019317626953e+00 1.790519952774047852e+01
2.274521112442016602e+00 1.783568859100341797e+01
2.283870935440063477e+00 1.790519952774047852e+01
2.288732051849365234e+00 1.792155504226684570e+01
2.299943923950195312e+00 1.826502084732055664e+01
2.311965942382812500e+00 1.793791055679321289e+01
2.324968099594116211e+00 1.793791055679321289e+01
2.329241991043090820e+00 1.790519952774047852e+01
2.333009958267211914e+00 1.792155504226684570e+01
2.336762905120849609e+00 1.783568859100341797e+01
2.342875957489013672e+00 1.834679841995239258e+01
2.348295927047729492e+00 1.793791055679321289e+01
2.352456092834472656e+00 1.783568859100341797e+01
2.363394021987915039e+00 1.783568859100341797e+01
2.369750976562500000e+00 1.792155504226684570e+01
2.377816915512084961e+00 1.788884401321411133e+01
2.386080026626586914e+00 1.835088729858398438e+01
2.391889095306396484e+00 1.838359832763671875e+01
2.403825044631958008e+00 1.788884401321411133e+01
2.413172006607055664e+00 1.792155504226684570e+01
2.420598983764648438e+00 1.836724281311035156e+01
2.428163051605224609e+00 1.835088729858398438e+01
2.434904098510742188e+00 1.829773187637329102e+01
2.439574003219604492e+00 1.833044290542602539e+01
2.443742990493774414e+00 1.828137636184692383e+01
2.447685003280639648e+00 1.797062158584594727e+01
2.457029104232788086e+00 1.787248849868774414e+01
2.469311952590942383e+00 1.833453178405761719e+01
2.474734067916870117e+00 1.836724281311035156e+01
2.480820894241333008e+00 1.833453178405761719e+01
2.494554042816162109e+00 1.836724281311035156e+01
2.504540920257568359e+00 1.830182075500488281e+01
2.514173984527587891e+00 1.838359832763671875e+01
2.525177955627441406e+00 1.824457645416259766e+01
2.536128044128417969e+00 1.836724281311035156e+01
2.546184062957763672e+00 1.835088729858398438e+01
2.552118062973022461e+00 1.836724281311035156e+01
2.565244913101196289e+00 1.836724281311035156e+01
2.569668054580688477e+00 1.792155504226684570e+01
2.575603961944580078e+00 1.826093196868896484e+01
2.587332963943481445e+00 1.834679841995239258e+01
2.593039989471435547e+00 1.838768720626831055e+01
2.604123115539550781e+00 1.833453178405761719e+01
2.612258911132812500e+00 1.836724281311035156e+01
2.617661952972412109e+00 1.831408739089965820e+01
2.622210979461669922e+00 1.835088729858398438e+01
2.626799106597900391e+00 1.788884401321411133e+01
2.634088039398193359e+00 1.829773187637329102e+01
2.646054983139038086e+00 1.786839962005615234e+01
2.656910896301269531e+00 1.838768720626831055e+01
2.664892911911010742e+00 1.787248849868774414e+01
2.668781995773315430e+00 1.792155504226684570e+01
2.674258947372436523e+00 1.828546524047851562e+01
2.687855005264282227e+00 1.785204410552978516e+01
2.696161985397338867e+00 1.793791055679321289e+01
2.702613115310668945e+00 1.831817626953125000e+01
2.712079048156738281e+00 1.826502084732055664e+01
2.721070051193237305e+00 1.826502084732055664e+01
2.733349084854125977e+00 1.829773187637329102e+01
2.743706941604614258e+00 1.788884401321411133e+01
2.751101970672607422e+00 1.783568859100341797e+01
2.761364936828613281e+00 1.792155504226684570e+01
2.769913911819458008e+00 1.786839962005615234e+01
2.779110908508300781e+00 1.831817626953125000e+01
2.790704011917114258e+00 1.793791055679321289e+01
2.798548936843872070e+00 1.794199943542480469e+01
2.810174942016601562e+00 1.838768720626831055e+01
2.822608947753906250e+00 1.831817626953125000e+01
2.836170911788940430e+00 1.830182075500488281e+01
2.849873065948486328e+00 1.836724281311035156e+01
2.854685068130493164e+00 1.786839962005615234e+01
2.868338108062744141e+00 1.790519952774047852e+01
2.874299049377441406e+00 1.833453178405761719e+01
2.887933015823364258e+00 1.786839962005615234e+01
2.897684097290039062e+00 1.792155504226684570e+01
2.910371065139770508e+00 1.792155504226684570e+01
2.919024944305419922e+00 1.785613298416137695e+01
2.928328037261962891e+00 1.785204410552978516e+01
2.939822912216186523e+00 1.785204410552978516e+01
2.950891971588134766e+00 1.786839962005615234e+01
2.962101936340332031e+00 1.785613298416137695e+01
2.967519998550415039e+00 1.785204410552978516e+01
2.973498106002807617e+00 1.778662204742431641e+01
2.977916955947875977e+00 1.783568859100341797e+01
2.982306003570556641e+00 1.788475513458251953e+01
2.994745016098022461e+00 1.788475513458251953e+01
3.006844043731689453e+00 1.781933307647705078e+01
3.015379905700683594e+00 1.788884401321411133e+01
3.025772094726562500e+00 1.826502084732055664e+01
3.035829067230224609e+00 1.785204410552978516e+01
3.044013977050781250e+00 1.836724281311035156e+01
3.054075956344604492e+00 1.828137636184692383e+01
3.060326099395751953e+00 1.792155504226684570e+01
3.068411111831665039e+00 1.785204410552978516e+01
3.074669122695922852e+00 1.787248849868774414e+01
3.086900949478149414e+00 1.792564392089843750e+01
3.094696998596191406e+00 1.788475513458251953e+01
3.103527069091796875e+00 1.792155504226684570e+01
3.116404056549072266e+00 1.749222278594970703e+01
3.127516984939575195e+00 1.788884401321411133e+01
3.140332937240600586e+00 1.741044521331787109e+01
3.151407957077026367e+00 1.735320091247558594e+01
3.160309076309204102e+00 1.785204410552978516e+01
3.167037010192871094e+00 1.733684539794921875e+01
3.171236991882324219e+00 1.730413436889648438e+01
3.180293083190917969e+00 1.732048988342285156e+01
3.192379951477050781e+00 1.732457876205444336e+01
3.200701951980590820e+00 1.730822324752807617e+01
3.207159042358398438e+00 1.727142333984375000e+01
3.213704109191894531e+00 1.733684539794921875e+01
3.221400976181030273e+00 1.735320091247558594e+01
3.227319955825805664e+00 1.730413436889648438e+01
3.239413022994995117e+00 1.732048988342285156e+01
3.250126123428344727e+00 1.718555688858032227e+01
3.261035919189453125e+00 1.721826791763305664e+01
3.273977994918823242e+00 1.728777885437011719e+01
3.282792091369628906e+00 1.727142333984375000e+01
3.292588949203491211e+00 1.716920137405395508e+01
3.298479080200195312e+00 1.716920137405395508e+01
3.308449983596801758e+00 1.716511249542236328e+01
3.318197965621948242e+00 1.723462343215942383e+01
3.325748920440673828e+00 1.727142333984375000e+01
3.336746931076049805e+00 1.711604595184326172e+01
3.344677925109863281e+00 1.716920137405395508e+01
3.354145050048828125e+00 1.711604595184326172e+01
3.361227035522460938e+00 1.716920137405395508e+01
3.366218090057373047e+00 1.713240146636962891e+01
3.377686977386474609e+00 1.677258014678955078e+01
3.383515119552612305e+00 1.668671369552612305e+01
3.396404981613159180e+00 1.671942472457885742e+01
3.409213066101074219e+00 1.706289052963256836e+01
3.416950941085815430e+00 1.672351360321044922e+01
3.422053098678588867e+00 1.670306921005249023e+01
3.430725097656250000e+00 1.667035818099975586e+01
3.441266059875488281e+00 1.670306921005249023e+01
3.445105075836181641e+00 1.671942472457885742e+01
3.450499057769775391e+00 1.668671369552612305e+01
3.462306022644042969e+00 1.664991378784179688e+01
3.469731092453002930e+00 1.665400266647338867e+01
3.473995923995971680e+00 1.656813621520996094e+01
3.478650093078613281e+00 1.667035818099975586e+01
3.487293004989624023e+00 1.660084724426269531e+01
3.500211954116821289e+00 1.661720275878906250e+01
3.503923892974853516e+00 1.655178070068359375e+01
3.511948108673095703e+00 1.649862527847290039e+01
3.517357110977172852e+00 1.655178070068359375e+01
3.525991916656494141e+00 1.613880395889282227e+01
3.533869981765747070e+00 1.603249311447143555e+01
3.538542032241821289e+00 1.608564853668212891e+01
3.549142122268676758e+00 1.641275882720947266e+01
3.555630922317504883e+00 1.596707105636596680e+01
3.559690952301025391e+00 1.603249311447143555e+01
3.563982963562011719e+00 1.598342657089233398e+01
3.576930999755859375e+00 1.593027114868164062e+01
3.588539123535156250e+00 1.591800451278686523e+01
3.598947048187255859e+00 1.620831489562988281e+01
3.609128952026367188e+00 1.622467041015625000e+01
3.613986968994140625e+00 1.613471508026123047e+01
3.623136043548583984e+00 1.622467041015625000e+01
3.630778074264526367e+00 1.703017950057983398e+01
3.636907100677490234e+00 1.619195938110351562e+01
3.649158954620361328e+00 1.604884862899780273e+01
3.658236026763916016e+00 1.605293750762939453e+01
3.671451091766357422e+00 1.599978208541870117e+01
3.677463054656982422e+00 1.555409431457519531e+01
3.688573122024536133e+00 1.598342657089233398e+01
3.700504064559936523e+00 1.593027114868164062e+01
3.705728054046630859e+00 1.631053686141967773e+01
3.713794946670532227e+00 1.586076021194458008e+01
3.721070051193237305e+00 1.634324789047241211e+01
3.728246927261352539e+00 1.579533815383911133e+01
3.740668058395385742e+00 1.579533815383911133e+01
3.754018068313598633e+00 1.574218273162841797e+01
3.766907930374145508e+00 1.567676067352294922e+01
3.774001121520996094e+00 1.514520645141601562e+01
3.777913093566894531e+00 1.519427299499511719e+01
3.786041021347045898e+00 1.514111757278442383e+01
3.791486978530883789e+00 1.516156196594238281e+01
3.804992914199829102e+00 1.552138328552246094e+01
3.810903072357177734e+00 1.539871692657470703e+01
3.822256088256835938e+00 1.538236141204833984e+01
3.827291011810302734e+00 1.543551683425903320e+01
3.840313911437988281e+00 1.526378393173217773e+01
3.847862005233764648e+00 1.529649496078491211e+01
3.853868961334228516e+00 1.485489606857299805e+01
3.861817121505737305e+00 1.526378393173217773e+01
3.872549057006835938e+00 1.469542980194091797e+01
3.884468078613281250e+00 1.456049680709838867e+01
3.895467996597290039e+00 1.493667364120483398e+01
3.907480955123901367e+00 1.486716270446777344e+01
3.916955947875976562e+00 1.442556381225585938e+01
3.927277088165283203e+00 1.430289745330810547e+01
3.940759897232055664e+00 1.430289745330810547e+01
3.951589107513427734e+00 1.406574249267578125e+01
3.958736896514892578e+00 1.413116455078125000e+01
3.971451044082641602e+00 1.450734138488769531e+01
3.976352930068969727e+00 1.399623155593872070e+01
3.987905025482177734e+00 1.395943164825439453e+01
3.994724035263061523e+00 1.385720968246459961e+01
4.002995014190673828e+00 1.384085416793823242e+01
4.008625984191894531e+00 1.382040977478027344e+01
4.016437053680419922e+00 1.377134323120117188e+01
4.028801918029785156e+00 1.384085416793823242e+01
4.033812999725341797e+00 1.375498771667480469e+01
4.038227081298828125e+00 1.371818780899047852e+01
4.051476955413818359e+00 1.361596584320068359e+01
4.056617975234985352e+00 1.363232135772705078e+01
4.063560962677001953e+00 1.358325481414794922e+01
4.073885917663574219e+00 1.315392255783081055e+01
4.079699039459228516e+00 1.296583414077758789e+01
4.090524911880493164e+00 1.348103284835815430e+01
4.102127075195312500e+00 1.335836648941040039e+01
4.109637022018432617e+00 1.337472200393676758e+01
4.115128040313720703e+00 1.335836648941040039e+01
4.120404005050659180e+00 1.323978900909423828e+01
4.127125978469848633e+00 1.313347816467285156e+01
4.134114980697631836e+00 1.308441162109375000e+01
4.137531042098999023e+00 1.267552375793457031e+01
4.145164966583251953e+00 1.263872385025024414e+01
4.155278921127319336e+00 1.253650188446044922e+01
4.160089015960693359e+00 1.255285739898681641e+01
4.171797990798950195e+00 1.289632320404052734e+01
4.182809114456176758e+00 1.276139020919799805e+01
4.189281940460205078e+00 1.274503469467163086e+01
4.196657896041870117e+00 1.229934692382812500e+01
4.201116085052490234e+00 1.227890253067016602e+01
4.205750942230224609e+00 1.260601282119750977e+01
4.212357044219970703e+00 1.217668056488037109e+01
4.220499038696289062e+00 1.250379085540771484e+01
4.229701995849609375e+00 1.245063543319702148e+01
4.235343933105468750e+00 1.229934692382812500e+01
4.240488052368164062e+00 1.231161355972290039e+01
4.252748966217041016e+00 1.217668056488037109e+01
4.264122962951660156e+00 1.169828176498413086e+01
4.274135112762451172e+00 1.198859214782714844e+01
4.285145044326782227e+00 1.183321475982666016e+01
4.290431976318359375e+00 1.191908121109008789e+01
4.299195051193237305e+00 1.130166053771972656e+01
4.304265975952148438e+00 1.121579408645629883e+01
4.314708948135375977e+00 1.209081411361694336e+01
4.323736906051635742e+00 1.195588111877441406e+01
4.330349922180175781e+00 1.147339344024658203e+01
4.333986043930053711e+00 1.142023801803588867e+01
4.338587045669555664e+00 1.092548370361328125e+01
4.345313072204589844e+00 1.089277267456054688e+01
4.353849887847900391e+00 1.118308305740356445e+01
4.367079973220825195e+00 1.152245998382568359e+01
4.377239942550659180e+00 1.097863912582397461e+01
4.386504888534545898e+00 1.053295135498046875e+01
4.394963026046752930e+00 1.087232828140258789e+01
4.404217004776000977e+00 1.119943857192993164e+01
4.414345979690551758e+00 1.066379547119140625e+01
4.425153970718383789e+00 1.008317470550537109e+01
4.436631917953491211e+00 1.041028499603271484e+01
4.446860074996948242e+00 1.080281734466552734e+01
4.457159996032714844e+00 1.016904115676879883e+01
4.467008113861083984e+00 9.743797779083251953e+00
4.474917888641357422e+00 9.604775905609130859e+00
4.482129096984863281e+00 9.997308254241943359e+00
4.495383977890014648e+00 1.032441854476928711e+01
4.500268936157226562e+00 1.029170751571655273e+01
4.506844997406005859e+00 9.809219837188720703e+00
4.515599012374877930e+00 9.723353385925292969e+00
4.523950099945068359e+00 9.175443649291992188e+00
4.527642965316772461e+00 9.208154678344726562e+00
4.534100055694580078e+00 9.621131420135498047e+00
4.537666082382202148e+00 9.535264968872070312e+00
4.548895120620727539e+00 9.809219837188720703e+00
4.556133985519409180e+00 9.809219837188720703e+00
4.563883066177368164e+00 9.310376644134521484e+00
4.570338010787963867e+00 8.881044387817382812e+00
4.582612991333007812e+00 8.795177936553955078e+00
4.590400934219360352e+00 9.126377105712890625e+00
4.597929954528808594e+00 9.572064876556396484e+00
4.604413032531738281e+00 9.465754032135009766e+00
4.613114118576049805e+00 9.383976459503173828e+00
4.618185997009277344e+00 8.950555324554443359e+00
4.622601032257080078e+00 8.848333358764648438e+00
4.627811908721923828e+00 8.831977844238281250e+00
4.638329982757568359e+00 8.419001102447509766e+00
4.649460077285766602e+00 8.729755878448486328e+00
4.661597967147827148e+00 8.692955970764160156e+00
4.673830986022949219e+00 9.052777290344238281e+00
4.685882091522216797e+00 8.439445495605468750e+00
4.697432041168212891e+00 8.059179782867431641e+00
4.702613115310668945e+00 8.026468753814697266e+00
4.711915016174316406e+00 7.940602302551269531e+00
4.718152046203613281e+00 7.973313331604003906e+00
4.723253011703491211e+00 7.871091365814208984e+00
4.728946924209594727e+00 8.316779136657714844e+00
4.736325025558471680e+00 8.279979228973388672e+00
4.747896909713745117e+00 8.611178398132324219e+00
4.756889104843139648e+00 8.112335205078125000e+00
4.767432928085327148e+00 8.026468753814697266e+00
4.772224903106689453e+00 7.531714439392089844e+00
4.778980016708374023e+00 8.026468753814697266e+00
4.787909984588623047e+00 7.597136497497558594e+00
4.800834894180297852e+00 7.445847988128662109e+00
4.811156034469604492e+00 7.425403594970703125e+00
4.819878101348876953e+00 7.789313793182373047e+00
4.824831008911132812e+00 7.768869400024414062e+00
4.834158897399902344e+00 7.703447341918945312e+00
4.844640016555786133e+00 7.666647434234619141e+00
4.849817037582397461e+00 7.151448726654052734e+00
4.858943939208984375e+00 7.188248634338378906e+00
4.865721940994262695e+00 7.118737697601318359e+00
4.869964122772216797e+00 7.188248634338378906e+00
4.881395101547241211e+00 7.081937789916992188e+00
4.889039993286132812e+00 7.012426853179931641e+00
4.897521018981933594e+00 7.392692565917968750e+00
4.907191038131713867e+00 7.286381721496582031e+00
4.912077903747558594e+00 7.237315177917480469e+00
4.920598030090332031e+00 6.824338436126708984e+00
4.924868106842041016e+00 6.742560863494873047e+00
4.929842948913574219e+00 6.775271892547607422e+00
4.937305927276611328e+00 6.656694412231445312e+00
4.942565917968750000e+00 6.673049926757812500e+00
4.949775934219360352e+00 6.656694412231445312e+00
4.959850072860717773e+00 7.012426853179931641e+00
4.965063095092773438e+00 6.910204887390136719e+00
4.973067045211791992e+00 6.910204887390136719e+00
4.985881090164184570e+00 6.844782829284667969e+00
4.990314006805419922e+00 6.325495243072509766e+00
5.001892089843750000e+00 6.243717670440673828e+00
5.010396003723144531e+00 5.863451957702636719e+00
5.019481897354125977e+00 6.243717670440673828e+00
5.029159069061279297e+00 6.174206733703613281e+00
5.040826082229614258e+00 6.619894504547119141e+00
5.053401947021484375e+00 6.484961509704589844e+00
5.057029962539672852e+00 6.427717208862304688e+00
